region,cui,nombre_pip,monto_inversion,monto_actualizado,fecha_ultimamodificacion
madredios,2202367,MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DE LA DIRECCIÓN REGIONAL FORESTAL Y FAUNA SILVESTRE PARA OPTIMIZAR LA CALIDAD DEL SERVICIO EN LA REGIÓN MADRE DE DIOS,"S/. 7,040,880.00","S/. 9,525,854.34",31/01/2022 10:06:58 a.m.
madredios,2202451,"MEJORAMIENTO, AMPLIACION DEL SERVICIO EDUCATIVO EN LA IEI N 368 NIÑOS DE LA SELVA EN LA LOCALIDAD DE PONAL, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA DEPARTAMENTO DE MADRE DE DIOS","S/. 1,033,834.66","S/. 3,159,036.73",30/09/2021 11:27:05 a.m.
madredios,2202839,"CONSTRUCCION DE LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA LOCALIDAD DE BOCA COLORADA , DISTRITO DE MADRE DE DIOS - MANU - MADRE DE DIOS","S/. 6,787,228.00","S/. 7,421,938.16",30/09/2021 06:50:14 p.m.
madredios,2221124,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD DE ISUYAMA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS","S/. 578,767.00","S/. 1,254,560.48",27/04/2019 07:00:41 p.m.
madredios,2224540,MEJORAMIENTO DEL SERVICIO DE AGUA E INSTALACIÓN DEL SERVICIO DE SANEAMIENTO EN LA URBANIZACIÓN MUNICIPAL VILLA TOLEDO - DISTRITO DE LABERINTO - PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS,"S/. 10,797,893.40","S/. 11,475,475.35",10/02/2022 01:22:27 p.m.
madredios,2225848,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN EL CENTRO POBLADO SAN BERNARDO, PROVINCIA DE TAMBOPATA - MADRE DE DIOS","S/. 963,198.00","S/. 1,942,457.67",16/07/2020 02:41:34 p.m.
madredios,2226969,"AMPLIACION DE LA CAPACIDAD TECNICA Y OPERATIVA DEL PEMD PARA EL DESARROLLO DE LA PROVINCIA DEL MANU, DE LA REGION DE MADRE DE DIOS","S/. 1,083,607.39","S/. 1,083,607.39",18/12/2018 07:17:16 p.m.
madredios,2228781,"MEJORAMIENTO DEL CAMINO VECINAL RUTA MD-591, ENTRE LAS LOCALIDADES DE LUCERNA - LORETO, DISTRITO DE LAS PIEDRAS,","S/. 6,741,713.00","S/. 8,717,549.65",27/07/2021 12:46:13 p.m.
madredios,2230516,MEJORAMIENTO DE LA INFRAESTRUCTURA Y EQUIPAMIENTO DE LA I.E.I. N 296 LAS PALMERAS - AAHH LAS PALMERAS - PUERTO MALDONADO - DISTRITO DE TAMBOPATA - MADRE DE DIOS,"S/. 1,849,741.00","S/. 9,132,417.63",30/09/2021 12:16:54 p.m.
madredios,2232388,"MEJORAMIENTO Y CREACION DEL CAMINO VECINAL RUTA R-03, EMP. PE- 30C (MONTERREY) - BAJO MONTERREY, DISTRITO DE LAS PIEDRAS PROVINCIA DE TAMBOPATA REGION MADRE DE DIOS","S/. 4,359,750.00","S/. 8,198,844.95",28/12/2021 02:27:53 p.m.
madredios,2233847,"“CONSTRUCCION  DE LA INFRAESTRUCTURA EDUCATIVA DE LA I. E. B. R.  Nº  52245 – SARIGUEMINIKI  (CACAUTAL),  DISTRITO FITZCARRALD -  PROVINCIA MANU-  REGION MADRE DE DIOS","S/. 845,155.00","S/. 1,164,016.49",19/09/2018 09:33:52 a.m.
madredios,2234023,CREACION Y EQUIPAMIENTO DE LA ALDEA CIENTIFICA IÑAPARI - UNAMAD,"S/. 1,908,178.00","S/. 3,233,619.00",
madredios,2234056,"MEJORAMIENTO DEL SERVICIO INSTITUCIONAL DE LA SEDE CENTRAL Y DIRECCIONES REGIONALES DEL GOBIERNO REGIONAL DE MADRE DE DIOS DISTRITO Y PROVINCIA DE TAMBOPATA, REGION MADRE  DE DIOS","S/. 75,375,771.00","S/. 9,060,675.10",04/02/2022 09:54:02 a.m.
madredios,2234315,"MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS PÚBLICOS DE LA DIRECCIÓN DE SANEAMIENTO FÍSICO LEGAL DE LA PROPIEDAD RURAL - DIRECCION REGIONAL DE AGRICULTURA , PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS","S/. 9,341,630.00","S/. 10,486,744.68",16/11/2021 07:28:00 p.m.
madredios,2234397,MEJORAMIENTO DE LA OFERTA DE LOS SERVICIOS EDUCATIVOS EN LA IEBR FAUSTINO MALDONADO DE LA CIUDAD DE PUERTO MALDONADO - REGION MADRE DE DIOS,"S/. 14,909,856.00","S/. 21,252,483.13",30/09/2021 11:32:43 a.m.
madredios,2234401,"MEJORAMIENTO DE LA OFERTA DE SERVICIOS EDUCATIVOS DE LA I.E. SIMON BOLIVAR DE LA LOCALIDAD DE MAZUCO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOS","S/. 14,957,914.00","S/. 20,985,542.14",26/04/2018 04:32:01 p.m.
madredios,2234537,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA IEBR N 52200 PUENTE INAMBARI DEL NIVEL PRIMARIO DEL CP PUENTE INAMBARI DISTRITO DE INAMBARI - PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOS,"S/. 2,461,061.00","S/. 3,822,676.66",05/06/2018 12:02:05 p.m.
madredios,2234705,MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E.B.R. N 52041 JOSE CARLOS MARIATEGUI - CENTRO POBLADO DE SANTA ROSA - DISTRITO DE INAMBARI - PROVINCIA DE TAMBOPATA - REGION MADRE DE DIOS,"S/. 9,542,094.00","S/. 13,295,921.90",14/09/2021 10:03:14 a.m.
madredios,2234810,"MEJORAMIENTO VIAL DE LA AV. ALAMEDA DE LA CULTURA DE LA CIUDAD DE PUERTO MALDONADO, DISTRITO Y PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS","S/. 36,921,480.00","S/. 41,742,098.99",15/10/2021 10:35:23 a.m.
madredios,2234844,"MEJORAMIENTO Y AMPLIACION DE SERVICIOS DE SANEAMIENTO  BASICO INTEGRAL EN LA COMUNIDAD DE ITAHUANIA DISTRITO DE MANU, PROVINCIA DE MANU - MADRE DE DIOS","S/. 1,551,913.00","S/. 1,551,913.00",15/06/2020 07:58:52 a.m.
madredios,2235404,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA I.E. N 345 BOCA MANU, DISTRITO DE FITZCARRALD, PROVINCIA DE MANU, REGIÓN DE MADRE DE DIOS","S/. 1,736,522.00","S/. 1,996,911.15",22/10/2019 12:41:22 p.m.
madredios,2245003,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA IEI N 305 MIGUEL GRAU DEL CPM EL TRIUNFO, DISTRITO DE LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS","S/. 3,924,435.00","S/. 6,267,730.91",24/03/2021 09:18:39 p.m.
madredios,2250321,"INSTALACION DEL SERVICIO EDUCATIVO INICIAL EN LA I .E.I. N 399- EL AGUAJAL EN LA LOCALIDAD DE LA JOYA, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS","S/. 1,637,331.00","S/. 4,631,802.01",27/11/2020 10:49:30 a.m.
madredios,2250325,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIO EN LA IE 52072 EN EL CENTRO POBLADO DE DOS DE MAYO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 4,308,585.00","S/. 12,017,634.07",02/02/2022 10:27:45 a.m.
madredios,2250327,"INSTALACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E.I. Nº 396 – UPIS ANTONIA CAYA DE LA LOCALIDAD DE PLANCHON, DISTRITO LAS PIEDRAS, PROVINCIA DE TAMBOPATA, REGION MADRE DE DIOS","S/. 1,185,606.84","S/. 3,372,605.87",04/04/2018 06:06:45 p.m.
madredios,2250344,"INSTALACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E.I. N 394 BELGICA NIVEL INICIAL , DE LA COMUNIDAD FRONTERIZA BELGICA DISTRITO DE IÑAPARI, PROVINCIA DE TAHUAMANU  REGION MADRE DE DIOS","S/. 812,748.22","S/. 2,459,596.38",30/09/2021 07:49:00 p.m.
madredios,2250545,"MEJORAMIENTO DE LA OFERTA DE LOS SERVICIOS EDUCATIVOS DE PRIMARIA EN LAS IE N 52225, IE N 52242 Y LA IE N 52137, EN LAS COMUNIDADES NATIVAS DE MONTE SALVADO, PUERTO NUEVO Y TIPISHCA DIST. DE TAMBOPATA Y LAS PIEDRAS-PROV-TAMBOPATA-REGION MADRE DE DIOS","S/. 5,227,395.00","S/. 7,137,008.40",14/09/2018 04:47:06 p.m.
madredios,2250841,"CREACION DEL SERVICIO EDUCATIVO EN LA I.E. VIRGEN DE LA CANDELARIA DEL CPM VIRGEN DE LA CANDELARIA DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA DEPARTAMENTO DE MADRE DE DIOS","S/. 8,842,997.37",S/. 0.00,
madredios,2251160,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE FLORIDA BAJA , DISTRITO DE LABERINTO - TAMBOPATA - MADRE DE DIOS","S/. 2,047,804.00","S/. 1,746,142.65",
madredios,2251246,INSTALACION Y EQUIPAMIENTO DE LOS CENTROS DE FORMACION ACADEMICA DE LA UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS - DEPARTAMENTO DE MADRE DE DIOS- PROVINCIA Y DISTRITO DE TAMBOPATA,"S/. 9,556,252.00","S/. 18,358,248.21",16/02/2022 09:16:05 a.m.
madredios,2251282,"INSTALACION DE SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA I.E. N 400 LUCECITAS DEL SABER, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, REGIÓN DE MADRE DE DIOS","S/. 1,224,570.00","S/. 2,248,379.74",30/09/2021 11:07:33 a.m.
madredios,2251283,"MEJORAMIENTO SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA I.E. N 278 PLANCHON, DISTRITO DE LAS PIEDRAS, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 1,741,677.00","S/. 3,813,064.31",30/09/2021 11:01:53 a.m.
madredios,2251310,"INSTALACION DE SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA I.E. N 52028 CHONTA, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 1,488,070.00","S/. 3,418,167.11",05/11/2021 12:40:40 p.m.
madredios,2251311,"INSTALACION DE SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA I.E. N 307 EN EL CENTRO POBLADO DE PUERTO PARDO, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 1,203,775.00","S/. 2,733,186.00",26/03/2021 09:07:46 a.m.
madredios,2251312,"INSTALACION DE LOS SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA IE 388 SOL NACIENTE EN EL DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 1,210,844.00","S/. 2,657,380.79",30/09/2021 11:20:50 a.m.
madredios,2251314,"INSTALACION DE LOS SERVICIOS EDUCATIVOS DE NIVEL INICIAL DE LA IE 402 FUJIMORI EN EL DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA, REGION DE MADRE DE DIOS","S/. 1,387,636.00","S/. 3,553,439.00",30/09/2021 01:03:29 p.m.
madredios,2251386,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL COMEDOR UNIVERSITARIO DE LA UNIVERSIDAD  NACIONAL AMAZÓNICA DE MADRE DE DIOS DISTRITO DE TAMBOPATA- PROVINCIA DE TAMBOPATA - MADRE DE DIOS,"S/. 4,989,474.00","S/. 7,891,067.91",22/09/2021 03:48:43 p.m.
madredios,2251714,"MEJORAMIENTO DEL CAMINO DEPARTAMENTAL RUTA MD 100 TRAMO EMP. PE 30C (MAZUKO) - PUERTO MAZUKO, DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA, REGIÓN DE MADRE DE DIOS","S/. 4,116,099.00","S/. 5,222,037.72",11/02/2022 10:41:59 a.m.
madredios,2261422,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DEL PUESTO DE SALUD BOCA MANU CATEGORIA I-2 DISTRITO DE FITZCARRALD, PROVINCIA DEL MANU, DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDIGENAS","S/. 275,003.90","S/. 297,191.00",11/07/2019 06:56:36 p.m.
madredios,2261445,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  YOMIBATO Y TAYACOME CATEGORIA I-1, DEL DISTRITO  MANU, PROVINCIA DEL MANU - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDGENAS","S/. 214,011.00","S/. 293,303.00",11/07/2019 07:13:04 p.m.
madredios,2261457,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DEL PUESTO DE SALUD  DIAMANTE CATEGORIA I-1 DEL DISTRITO DE FITZCARRALD, PROVINCIA DEL MANU - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 107,006.00","S/. 146,652.00",11/07/2019 07:21:54 p.m.
madredios,2261461,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DEL PUESTO DE SALUD  BELGICA CATEGORIA I-1 DEL DISTRITO DE IÑAPARI, PROVINCIA DEL TAHUAMANU - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 107,006.00","S/. 146,652.00",03/06/2019 09:03:33 a.m.
madredios,2261555,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DEL PUESTO DE SALUD CABECERA MALINOWSKI CATEGORIA I-1 DEL DISTRITO DE INAMBARI, PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDGENAS","S/. 107,006.00","S/. 146,652.00",11/07/2019 06:12:35 p.m.
madredios,2261585,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  PARIAMARCA Y OTILIA CATEGORIA I-1 DEL DISTRITO  TAMBOPATA, PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,011.00","S/. 293,303.00",11/07/2019 07:01:07 p.m.
madredios,2261600,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  PALOTOA Y SHINTUYA CATEGORIA I-1 DEL DISTRITO  MANU, PROVINCIA DEL MANU - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,011.00","S/. 293,303.00",11/07/2019 05:45:20 p.m.
madredios,2261635,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  SAN JOSE DE KARENE Y  PUERTO LUZ CATEGORIA I-1 DEL DISTRITO  DE MADRE DE DIOS, PROVINCIA DEL MANU - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,011.00","S/. 293,303.00",11/07/2019 05:58:19 p.m.
madredios,2261655,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  TIPISHCA Y MONTE SALVADO CATEGORIA I-1 DEL DISTRITO  LAS PIEDRAS, PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 222,881.00","S/. 293,303.00",11/07/2019 06:50:36 p.m.
madredios,2261676,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  PALMA REAL Y SONENE CATEGORIA I-1 DEL DISTRITO  DE TAMBOPATA, PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,011.00","S/. 293,303.00",11/07/2019 03:00:05 p.m.
madredios,2261680,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  AMARAKAERI Y VUELTA GRANDE CATEGORIA I-1 DEL DISTRITO  LABERINTO, PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,010.92","S/. 293,303.00",11/07/2019 06:43:40 p.m.
madredios,2261709,"MEJORAMIENTO DE LA CAPACIDAD DE ATENCION DE LOS PUESTOS DE SALUD  INFIERNO Y TRES ISLAS CATEGORIA I-1 PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS, EN EL MARCO DE LA ESTRATEGIA SANITARIA NACIONAL DE SALUD DE LOS PUEBLOS INDÍGENAS","S/. 214,010.90","S/. 293,303.00",11/07/2019 06:33:29 p.m.
madredios,2262078,"MEJORAMIENTO DEL CAMINO VECINAL CENTRO PASTORA-CHORRILLOS-TUPAC AMARU-TRES ISLAS , PROVINCIA DE TAMBOPATA - MADRE DE DIOS","S/. 36,954,872.00","S/. 37,846,203.96",06/01/2022 03:19:56 p.m.
madredios,2265608,"RECUPERACIÓN DE LA BIOMASA RESIDUAL EN ÁREAS RURALES DEGRADADAS POR ACTIVIDADES AGROPECUARIAS EN  LOS EJES CARRETEROS DE LA PROVINCIA DEL MANU Y DISTRITOS DE LABERINTO, INAMBARI Y  BAJO TAMBOPATA DE LA REGIÓN MADRE DE DIOS","S/. 3,129,968.00","S/. 6,436,554.23",14/05/2021 06:36:00 a.m.
madredios,2266390,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE EDUCACIÓN INICIAL EN LA I.E.I. N263 DIVINO NIÑO JESUS, LA PASTORA, DISTRITO Y PROVINCIA DE TAMBOPATA - REGIÓN MADRE DE DIOS","S/. 3,828,421.00","S/. 4,845,130.67",30/09/2021 11:14:23 a.m.
madredios,2272235,"MEJORAMIENTO DE LA PRESTACION DE SERVICIOS DE SALUD EN LOS ESTABLECIMIENTOS DE SALUD DE LA MICRO RED NUEVO MILENIO - DIRESA MADRE DE DIOS,  DISTRITO DE TAMBOPATA - PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS","S/. 17,563,411.66",S/. 0.00,
madredios,2273373,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO EDUCATIVO DE LA I.E.B.R. N52216 EL ARCA DE PACAHUARA, LOCALIDAD PACAHUARA, DISTRITO IBERIA, PROVINCIA TAHUAMANU - REGIÓN MADRE DE DIOS","S/. 9,483,203.00","S/. 10,666,843.68",30/09/2021 08:13:13 p.m.
madredios,2281058,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE PUERTO MAZUKO, DISTRITO DE INAMBARI - TAMBOPATA - MADRE DE DIOS","S/. 1,063,089.57","S/. 1,292,827.85",30/04/2020 11:31:23 a.m.
madredios,2283364,"RECUPERACION Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA I.E. INICIAL NRO 271 MAZUKO, DISTRITO DE INAMBARI - TAMBOPATA - MADRE DE DIOS","S/. 2,225,001.00","S/. 6,072,611.39",22/10/2019 08:57:04 a.m.
madredios,2284032,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA IEBR NIVEL SECUNDARIO RAÚL VARGAS QUIROZ  EN EL C. P. ALEGRÍA, DISTRITO DE LAS PIEDRAS - TAMBOPATA - MADRE DE DIOS","S/. 6,371,632.00","S/. 6,739,056.65",06/02/2020 06:57:48 p.m.
madredios,2284944,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO EN EL CENTRO POBLADO DE SANTA ROSA, DISTRITO DE INAMBARI - TAMBOPATA - MADRE DE DIOS","S/. 4,755,778.00","S/. 7,583,662.05",20/04/2021 04:25:07 p.m.
madredios,2287810,"INSTALACION DEL SERVICIO DE EDUCACIÓN INICIAL ESCOLARIZADO EN LA II.EE. N 412 BAMBU , DISTRITO DE IBERIA, PROVINCIA DE TAHUAMANU,  MADRE DE DIOS","S/. 3,416,318.00",S/. 0.00,
madredios,2287872,"CONSTRUCCION DE ESTRIBOS PARA LA INSTALACION DEL PUENTE MODULAR TIPO ACROW EN LA LOCALIDAD DE SALVACION, MANU, PROVINCIA DE MANU - MADRE DE DIOS","S/. 265,378.80","S/. 265,378.80",13/06/2020 12:14:36 p.m.
madredios,2290511,MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO EN LOS NIVELES DE PRIMARIA Y SECUNDARIA DE LA I.E.B.R. N 52194 CAP.PNP. ALIPIO PONCE VASQUEZ - DISTRITO TAMBOPATA - PROVINCIA DE TAMBOPATA - REGIÓN MADRE DE DIOS,"S/. 23,434,631.00","S/. 23,284,798.14",24/09/2021 11:38:47 a.m.
madredios,2291033,"MEJORAMIENTO DE LOS SISTEMAS DE GESTION AMBIENTAL DE LOS GOBIERNOS LOCALES EN LOS DISTRITOS DE IÑAPARI, IBERIA Y TAHUAMANU DE LA  PROVINCIA DE TAHUAMANU - DEPARTAMENTO DE MADRE DE DIOS","S/. 1,061,781.75",S/. 0.00,
madredios,2292717,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL AMBITO DE LA CIUDAD DE PUERTO MALDONADO, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS","S/. 9,308,913.00","S/. 11,530,765.24",24/01/2022 02:13:36 p.m.
madredios,2300749,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y DESAGUE DEL CENTRO POBLADO DE CHOQUE, DISTRITO DE HUEPETUHE, PROVINCIA DE MANU - REGION MADRE DE DIOS","S/. 3,470,345.00","S/. 3,941,033.09",03/12/2019 04:02:01 p.m.
madredios,2300763,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO INTEGRAL EN EL CENTRO POBLADO DE NUEVA , DISTRITO DE HUEPETUHE - MANU - MADRE DE DIOS","S/. 4,062,198.00",S/. 0.00,
madredios,2301287,"MEJORAMIENTO DE LAS CAPACIDADES TÉCNICO OPERATIVO PARA EL SANEAMIENTO FISICO LEGAL DE LA PROPIEDAD RURAL  EN LA  DIRECCION REGIONAL DE AGRICULTURA MDD. PROVINCIAS MANU, TAHUAMANU Y COMUNIDADES NATIVAS  REGION MADRE DE DIOS.","S/. 15,792,738.00","S/. 11,025,427.40",14/05/2021 03:29:50 p.m.
madredios,2302288,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEPORTIVOS DEL COMPLEJO MUNICIPAL DE LA CIUDAD DE PUERTO MALDONADO, DISTRITO DE TAMBOPATA, PROVINCIA DE TAMBOPATA - MADRE DE DIOS","S/. 10,877,366.00","S/. 8,420,866.02",07/07/2021 09:23:16 p.m.
madredios,2303718,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE LAS MERCEDES , DISTRITO DE LABERINTO - TAMBOPATA - MADRE DE DIOS","S/. 1,817,389.00","S/. 1,346,507.98",04/11/2021 11:56:31 a.m.
madredios,2304176,"RECUPERACION DE SUELOS DEFORESTADOS PARA MEJORAR LA PRODUCCION DE CACAO EN 25 SECTORES DE LA PROVINCIA DE TAMBOPATA Y 18 SECTORES DE LA PROVINCIA DE TAHUAMANU, REGION MADRE DE DIOS","S/. 18,786,906.00","S/. 18,508,762.15",11/11/2021 04:46:43 p.m.
madredios,2306939,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN INICIAL DE LAS I.E. N 279 NIÑO DE PRAGA, N 326 PALOTOA, N 303 SHINTUYA, N 350 ITAHUANIA, N 375 DE GAMITANA, N 390 DE PANTIACOLLA DE LOS CENTROS POBLADOS DE SALVACION, PALOTO,LLACTAPAMPA, SHINTUYA, ITAHUANIA, ASUNCION DE GAMITANA Y PANTIACOLLA, DEL DISTRITO DEL MANU, PROVINCIA DE MANU - MADRE DE DIOS","S/. 12,731,544.00",S/. 0.00,
madredios,2307068,"MEJORAMIENTO DEL CAMINO VECINAL PUERTO PORTILLO - COMUNIDAD DE PORTILLO, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS","S/. 8,580,944.00","S/. 19,361,470.47",11/02/2022 06:15:53 p.m.
madredios,2307656,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL DE LAS INSTITUCIONES LAS SEMILLITAS, CAYCHIHUI BARRACA, CHOQUE, SAGRADO CORAZON, PUERTO PUNKIRI DE LOS CENTROS POBLADOS DE HUEPETUHE, CAYCHIHUI, CHOQUE, PUERTO PUNKIRI, DISTRITO DE HUEPETUHE, PROVINCIA DE MANU - MADRE DE DIOS","S/. 11,929,995.00","S/. 13,655,246.46",30/09/2021 12:39:21 p.m.
madredios,2308562,"MEJORAMIENTO DE LA GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS EN LA LOCALIDAD DE IÑAPARI, PROVINCIA DE TAHUAMANU - MADRE DE DIOS","S/. 3,424,502.00","S/. 3,424,502.00",16/12/2020 11:38:55 p.m.
madredios,2308719,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL URBANA DE LA AV. CIRCUNVALACION DE LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS","S/. 7,908,749.60","S/. 8,281,168.53",15/04/2021 02:52:26 p.m.
madredios,2308727,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL URBANA DE LA AV. MOCOPATA DE LA LOCALIDAD DE IBERIA, DISTRITO DE IBERIA - TAHUAMANU - MADRE DE DIOS","S/. 5,063,315.00","S/. 9,855,418.90",15/04/2021 09:57:52 a.m.
madredios,2309444,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE SISTEMA CONVENCIONAL MT Y BT DE LOS 11 AA.HH DE LA LOCALIDAD DE HUEPETUHE, DISTRITO DE HUEPETUHE - MANU - MADRE DE DIOS","S/. 1,503,327.66",S/. 0.00,
