cui,nombre_pip,monto_inversion,monto_actualizado,fecha_ultimamodificacion
2447641,"MEJORAMIENTO DE LOS SERVICIOS DE LA DIVISIÓN DE EQUIPO MECÁNICO PARA LA ATENCIÓN DE EMERGENCIAS, PREVENCIÓN Y MITIGACION DE DESASTRES  EN EL  DISTRITO DE HUAYOPATA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 3,149,560.45","S/. 3,765,928.69",15/11/2021 07:18:24 p.m.
2447755,"MEJORAMIENTO DE LOS SERVICIOS INSTITUCIONALES EN LA COMUNIDAD DE MACHACCOYO ""A""  DISTRITO DE YANAOCA - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO","S/. 336,496.86","S/. 357,404.07",30/09/2021 10:07:50 a.m.
2447762,MEJORAMIENTO DEL SERVICIO DE LA PRACTICA DEPORTIVA EN LA APV. ALTO WIMPILLAY DEL DISTRITO DE SAN SEBASTIAN - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO,"S/. 823,528.52","S/. 597,654.22",16/12/2020 12:27:26 p.m.
2447857,AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO BASICO EN LA COMUNIDAD CAMPESINA DE LARES AYLLU ANEXO VILCABAMBA DEL DISTRITO DE LARES - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 433,604.36","S/. 568,814.66",14/08/2020 04:46:57 p.m.
2447879,"CONSTRUCCION DE RESERVORIO; RENOVACION DE LÍNEA DE CONDUCCIÓN; EN EL(LA) SISTEMA DE RIEGO  DEL SECTOR MARAS COCHA  DISTRITO DE MARAS, PROVINCIA URUBAMBA, DEPARTAMENTO CUSCO","S/. 317,642.74","S/. 627,955.98",08/10/2020 10:40:19 a.m.
2447909,"MEJORAMIENTO DE LAS CAPACIDADES EN PROMOCION DE TRADICIONES, COSTUMBRES Y DE PATRIMONIO CULTURAL DEL  DISTRITO DE SAN PABLO - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO","S/. 449,650.00","S/. 697,660.36",29/10/2019 11:45:26 a.m.
2447925,MEJORAMIENTO DE LA PRODUCCION DE ESPECIES FORESTALES Y FRUTALES DEL  DISTRITO DE SAN PABLO - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 395,165.00","S/. 585,888.54",10/11/2021 04:56:22 p.m.
2447947,MEJORAMIENTO DE LOS ATRACTIVOS TURÍSTICOS DEL  DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 737,800.68","S/. 1,306,910.28",24/09/2021 01:33:34 p.m.
2448003,"ADQUISICION DE ESTACIONES DE TRABAJO (PCS, WORKSTATION), PANTALLAS, PROCESADORES DE UNIDAD DE PROCESAMIENTO CENTRAL CPU, PANTALLAS, IMPRESORAS DE INYECCIÓN DE TINTA, CÁMARAS DE OPTIMIZACIÓN DE LUZ O DISPOSITIVOS DE VISIÓN, EQUIPOS DE IMPRESIÓN (MATRICIALES, PLOTTER, MULTIFUNCIONALES), ESTACIÓN TOTAL, ESTACIÓN TOTAL, AVIONES NO TRIPULADOS OBJETIVO O DE RECONOCIMIENTO Y CIRCUITO INTEGRADO DE SISTEMA DE POSICIONAMIENTO GEOGRÁFICO GPS; EN EL(LA) COORDINACIÓN DE CATASTRO Y SANEAMIENTO FÍSICO LEGAL DE","S/. 958,583.91","S/. 958,583.91",30/09/2021 07:49:35 p.m.
2448009,"ADQUISICION DE IMPRESORAS DE PLOTTER, FOTOCOPIADORAS, IMPRESORAS DE INYECCIÓN DE TINTA, DISCOS, DISCOS, ESTACIONES DE TRABAJO PARA COMPUTADORES, ESTACIONES DE TRABAJO (PCS, WORKSTATION), MONITORES DE PANTALLA TÁCTIL (TOUCH), KITS DE ACCESORIOS DE COMPUTADOR, ESCRITORIOS NO MODULARES Y ESTANTERÍAS PARA ALMACENAJE; EN EL(LA) COORDINACIÓN DE CALIFICACIÓN DE INTERVENCIONES ARQUEOLÓGICAS EN LA LOCALIDAD WANCHAQ, DISTRITO DE WANCHAQ, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 228,197.71","S/. 228,197.71",30/09/2021 02:33:22 p.m.
2448023,"REPARACION DE BLOQUE DE INFRAESTRUCTURA; REMODELACION DE BLOQUE DE INFRAESTRUCTURA; ADQUISICION DE PROYECTORES MULTIMEDIA, ESCRITORIOS NO MODULARES, TELEVISORES, ESTABILIZADOR, TABLERO PARA PRESENTACIONES, IMPRESORAS DE INYECCIÓN DE TINTA, COMPUTADORES PERSONALES, ESTANTE DE LITERATURA, MAQUINARIA PARA COCINAR, MESAS DE CONFERENCIA, ARMARIOS DE ESCUELA, COBIJAS, TANQUES O CILINDROS DE AIRE O GAS, COLCHONES NEUMÁTICOS, BANCA PARA JUGADORES, RACK VENTILADO, VITRINAS, MESAS DE LECTURA INCLINADAS, V","S/. 545,068.40","S/. 562,989.36",07/12/2020 07:29:02 p.m.
2448045,"RENOVACION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO SECTOR CHALWAYOQ HUAYCCO DE LA COMUNIDAD CCAÑOCCOTA DISTRITO DE CHECACUPE, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 39,430.17","S/. 38,504.16",21/01/2020 02:29:48 p.m.
2448146,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS Y TECNOLOGICAS DE FRESA EN LAS COMUNIDADES CAMPESINAS DEL DISTRITO DE PAUCARTAMBO - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,"S/. 4,951,995.00","S/. 4,988,463.20",28/12/2021 02:34:46 p.m.
2448169,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS Y TECNOLOGICAS DE CUYES EN LAS COMUNIDADES CAMPESINAS DEL DISTRITO DE PAUCARTAMBO - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,"S/. 4,486,512.00","S/. 4,888,053.92",28/12/2021 02:29:27 p.m.
2448205,MEJORAMIENTO DEL SERVICIO DE TRANSFERENCIA DE CONOCIMIENTOS TECNOLÓGICOS PARA LA PRODUCCIÓN DE PASTOS Y FORRAJES EN 13 LOCALIDADES DEL DISTRITO DE PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 3,149,235.68","S/. 5,017,076.00",23/11/2020 02:40:47 p.m.
2448252,MEJORAMIENTO DEL PARQUE Y ÁREAS VERDES EN LA COMUNIDAD CAMPESINA DE SUNCCO DEL DISTRITO DE SAN JERONIMO - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO,"S/. 782,872.07","S/. 841,535.84",13/01/2022 04:18:45 p.m.
2448321,MEJORAMIENTO DE LA CAPACIDAD TÉCNICO OPERATIVA DEL POOL DE MAQUINARIA PESADA Y LIVIANA EN EL  DISTRITO DE INKAWASI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 4,528,106.50","S/. 5,852,499.03",28/11/2019 01:26:31 p.m.
2448383,MEJORAMIENTO DEL SERVICIO PREVENTIVO Y PROMOCIONAL DE LA REDUCCIÓN DE DESNUTRICIÓN Y ANEMIA EN NIÑOS Y MADRES GESTANTES EN LAS COMUNIDADES  DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 1,079,954.01","S/. 1,324,425.71",04/10/2021 03:57:50 p.m.
2448397,MEJORAMIENTO DEL CAMINO VECINAL TRAMO SECTOR DE KUTY ANANSAYA - SECTOR DE QUESCCA APACHETA EN LA COMUNIDAD DE ANANSAYA DEL DISTRITO DE CHECCA - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO,"S/. 326,499.59","S/. 497,185.81",16/12/2019 08:36:15 a.m.
2448408,MEJORAMIENTO DEL ESPACIO DEPORTIVO Y RECREATIVO EN LA  C.C. DE CONCHACALLA DEL DISTRITO DE SAN JERONIMO - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO,"S/. 1,196,706.72","S/. 1,152,267.12",13/01/2022 04:42:10 p.m.
2448439,MEJORAMIENTO DE LA GESTIÓN DE SERVICIOS DE LA PRESTACIÓN DE SERVICIOS PÚBLICOS Y SOCIALES DE LA SUB GERENCIA DE DESARROLLO SOCIAL DE LA MUNICIPALIDAD -  DISTRITO DE PUCYURA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 745,712.41","S/. 726,810.43",29/09/2021 04:52:12 p.m.
2448459,MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PÚBLICA DEL  DISTRITO DE LUCRE - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO,"S/. 1,164,566.35","S/. 1,855,131.42",15/02/2022 09:28:40 a.m.
2448478,"MEJORAMIENTO DE LA PRESTACION DE SERVICIOS PUBLICOS DEL DEPARTAMENTO DE GESTION DE MANEJO INTEGRAL DE RESIDUOS SOLIDOS DE LA GERENCIA DE GESTION AMBIENTAL DE LA MUNICIPALIDAD PROVINCIAL DE ANTA,  DISTRITO DE ANTA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO","S/. 1,679,836.41","S/. 2,239,467.01",25/08/2021 12:39:47 p.m.
2448514,"RENOVACION DE KITS DE REACONDICIONAMIENTO; EN EL(LA) DIVISIÓN DE EQUIPO MECÁNICO DE LA MUNICIPALIDAD DISTRITAL DE SANTA TERESA,  DISTRITO DE SANTA TERESA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 1,523,151.94","S/. 1,831,773.22",23/12/2020 11:39:41 a.m.
2448524,"MEJORAMIENTO DE LA CADENA DE VALOR   DE CAFES ESPECIALES EN LAS ETAPAS DE COSECHA, POST COSECHA, TRANSFORMACION Y COMERCIALIZACION PARA EL DESARROLLO COMPETITIVO  EN LA CUENCA DE VILCABAMBA  DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 3,850,032.35","S/. 4,368,614.82",17/06/2021 01:54:37 p.m.
2448529,MEJORAMIENTO DE PRODUCCIÓN PECUARIA MEDIANTE EL ACCESO TECNOLÓGICO PARA CONTRIBUIR A LA SEGURIDAD ALIMENTARIA EN LA COMUNIDAD CAMPESINA DE MAMANOCCA  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 441,295.56","S/. 983,817.73",30/09/2021 03:28:48 p.m.
2448582,"MEJORAMIENTO Y AMPLIACION DE SERVICIOS DE COMERCIALIZACIÓN Y ARTICULACIÓN DE LOS PRODUCTORES AGRÍCOLAS, PECUARIOS Y AGRO INDUSTRIALES EN EL  DISTRITO DE SANTA TERESA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 2,861,141.59","S/. 3,136,818.53",05/08/2021 09:24:52 a.m.
2448586,CREACION DEL SERVICIO DE PROMOCIÓN Y DESARROLLO DE LA ARTESANÍA Y TURISMO EN EL  DISTRITO DE PUCYURA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 574,669.84","S/. 632,479.07",27/12/2021 02:22:17 p.m.
2448620,"CONSTRUCCION DE CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y DESAGÜE; EN EL(LA) CALLES ORCCOHUARANCCA, INMACULADA CONCEPCIÓN Y SAN JUAN MASÍAS  EN EL SECTOR PATA PATA DISTRITO DE SAN JERONIMO, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 233,988.09","S/. 279,185.78",28/09/2021 09:49:11 a.m.
2448664,MEJORAMIENTO DE PRODUCCIÓN  PECUARIA MEDIANTE EL ACCESO TECNOLÓGICO PARA CONTRIBUIR A LA SEGURIDAD ALIMENTARIA EN LA COMUNIDAD CAMPESINA DE PIRHUAYANI  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 122,775.53","S/. 160,431.12",30/09/2021 05:36:09 p.m.
2448670,CREACION DE LA LOSA MULTIDEPORTIVA Y RECREATIVA EN LA COMUNIDAD CAMPESINA DE CCUYO DEL DISTRITO DE MARANGANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 121,360.75","S/. 247,398.51",16/03/2020 03:34:59 p.m.
2448689,"CONSTRUCCION DE SERVICIOS HIGIENICOS YO VESTIDORES Y TARIMA Y ACCESORIOS DE LA TRIBUNA; EN EL(LA) IE 50273 VIRGEN DEL CARMEN, DISTRITO DE SANTA TERESA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 242,617.27","S/. 388,521.40",18/12/2020 12:56:28 p.m.
2448727,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E. NIVEL PRIMARIO 56262 DE CANCAHUANI DEL DISTRITO DE CAPACMARCA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 6,531,659.80","S/. 7,571,170.36",15/02/2022 06:28:32 p.m.
2448746,"ADQUISICION DE SEÑALADORES, EXTINTORES, ALARMAS DE SEGURIDAD, PUERTAS DE MADERA, ESCALERAS DE ACERO, BARANDAS, KITS O SUMINISTROS DE TRANSPORTE DE PACIENTES PARA SERVICIOS MÉDICOS DE EMERGENCIA, SISTEMA DE SEGURIDAD , KITS DE ELECTRICIDAD, LAMINADO ESPECIAL Y UNIDAD DE LUZ DE EMERGENCIA; EN EL(LA) ÁREA FUNCIONAL DE DEFENSA NACIONAL  DISTRITO DE CUSCO, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 128,756.73","S/. 106,555.97",15/07/2021 11:01:46 a.m.
2448768,"CONSTRUCCION DE CAPTACIÓN SUPERFICIAL DE AGUA; EN EL(LA) SISTEMA DE RIEGO DEL SECTOR CCOLPAKUCHO EN LA LOCALIDAD TOCRA, DISTRITO DE COLQUEPATA, PROVINCIA PAUCARTAMBO, DEPARTAMENTO CUSCO","S/. 320,525.66","S/. 345,459.39",28/09/2021 11:00:54 a.m.
2448773,"ADQUISICION DE VEHICULO AEREO NO TRIPULADO - DRONE, CIRCUITO INTEGRADO DE SISTEMA DE POSICIONAMIENTO GEOGRÁFICO GPS, ESTACIONES DE TRABAJO (PCS, WORKSTATION), PROCESADORES DE UNIDAD DE PROCESAMIENTO CENTRAL CPU, ESTABILIZADOR, SISTEMAS ININTERRUMPIDOS DE ENERGÍA (UPS), PANTALLAS, PANTALLAS, COMPUTADORES PERSONALES ULTRA MÓVILES, KITS DE ACCESORIOS DE COMPUTADOR, ESTACIÓN TOTAL, DISPOSITIVO DE SISTEMA DE POSICIONAMIENTO GEOGRAFICO GPS, IMPRESORAS DE PLOTTER, CÁMARAS DE OPTIMIZACIÓN DE LUZ O DISPO","S/. 3,314,700.00","S/. 2,671,385.34",15/07/2021 11:38:00 a.m.
2448776,"ADQUISICION DE IMPRESORAS LÁSER, COMPUTADORA DE ESCRITORIO, ESCANER, IMPRESORA MULTIFUNCIONAL, ESCRITORIOS NO MODULARES, SILLAS PARA GRUPOS DE TRABAJO, MESAS Y BANCOS; EN EL(LA) ÓRGANOS JURISDICCIONALES (SALAS SUPERIORES, ESPECIALIZADOS CIVILES Y MIXTOS, PAZ LETRADOS) DE LA CORTE SUPERIOR DE JUSTICIA DE CUSCO  DISTRITO DE CUSCO, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 219,000.00","S/. 165,301.16",20/11/2019 02:53:59 p.m.
2448793,CREACION DEL CAMPO DEPORTIVO CON GRASS SINTETICO SECTOR HUATATA C.C. DE YANACONA DEL DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 574,585.77","S/. 609,585.36",24/09/2021 04:44:22 p.m.
2448860,"REPARACION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO SECTOR DE HUAYCCOYNA EN LA LOCALIDAD LLOCLLORA, DISTRITO DE CHECACUPE, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 25,984.87","S/. 23,792.00",21/01/2020 02:37:38 p.m.
2448877,"CREACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRAULICO EN LOS SECTORES CHACARAYA, JAPU, QUILLANI, HUATARRUSI, SAN MARTIN, ITMAPALLCCA, CHEQLLACCO, YURAQ-KANCHA, CHALLANSILLI, CCOCHANI, ILAVE, CHACCO, CCOLLPIÑA ,HUACUYLLANI, HUASHUA, PFOCCOYTO, CHALLHUANCA, LLANJA, PAQLLA-PAQLLA Y  CHAQHUARAPATA DE LAS COMUNIDADES DE LUTTO, PFUISA, ANTUYO, CCOLLPA CCASAHUI Y SAN SEBASTIAN DE LLUSCO DEL  DISTRITO DE LLUSCO - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 4,472,387.62","S/. 5,438,837.77",20/05/2021 03:33:29 p.m.
2448885,"MEJORAMIENTO DE SERVICIO DEL ANFITEATRO PARA EL DESARROLLO DE LAS ACTIVIDADES CULTURALES Y SOCIALES EN LOS ANEXOS, SAYANGARA, CHUSÑAPATA, KISIO DE LAS COMUNIDADES CAMPESINAS DE AUCHO Y HUANACO Y CENTROS POBLADOS DE PATAQUEÑA Y  PRIMERO DE MAYO EN EL  DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 1,084,171.20","S/. 1,824,775.14",29/09/2021 05:57:00 p.m.
2448886,MEJORAMIENTO DE LA PLAZA CONSTITUCIÓN DEL  CENTRO POBLADO DE PISAC DEL DISTRITO DE PISAC - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 2,351,937.46","S/. 2,918,298.21",04/02/2022 03:50:28 p.m.
2449007,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA Y DESAGÜE  EN LA C.C. AYARMACA DE LOS SECTORES DE SAN SALVADOR Y MUSKARUMI DEL DISTRITO DE PUCYURA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 634,668.41","S/. 726,834.54",15/09/2020 01:34:11 p.m.
2449025,"CONSTRUCCION DE COBERTURA; EN EL(LA) IE 50165 - YANATILE CP PUTUCUSI DISTRITO DE YANATILE, PROVINCIA CALCA, DEPARTAMENTO CUSCO","S/. 174,688.25","S/. 203,063.49",14/02/2022 04:49:58 p.m.
2449026,"MEJORAMIENTO DEL SERVICIO DE VIGILANCIA COMUNITARIA  EN LAS ZONALES DE ECHARATE, PALMA REAL, KITENI, KEPASHIATO E IVOCHOTE  EN EL  DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 5,379,984.74","S/. 6,040,095.03",11/02/2022 12:03:55 p.m.
2449052,"ADQUISICION DE MOBILIARIO DE AULA; EN LA LOCALIDAD HECTOR TEJADA, DISTRITO DE PALLPATA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","S/. 199,960.00","S/. 199,960.00",16/04/2021 09:42:06 p.m.
2449053,"CREACION DE CAMPO DEPORTIVO EN EL SECTOR ILLATUYO DE LA C.C. AUCHO,  DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 693,913.98","S/. 1,226,905.01",14/01/2022 03:05:54 p.m.
2449055,"REMODELACION DE BLOQUE DE INFRAESTRUCTURA; REPARACION DE BLOQUE DE INFRAESTRUCTURA; ADQUISICION DE PROYECTOR MULTIMEDIA, TELEVISORES, ESTABILIZADOR, TABLERO PARA PRESENTACIONES, IMPRESORAS DE INYECCIÓN DE TINTA, COMPUTADORES PERSONALES, ALTOPARLANTES, RACK VENTILADO, SOFTWARE DE DESARROLLO DE PLATAFORMAS WEB, KITS DE MULTIMEDIA Y KITS DE ACCESORIOS DE COMPUTADOR; EN EL(LA) CASA DE LA CULTURA DE LA COMUNIDAD CAMPESINA DE JAPU EN LA LOCALIDAD JAPU, DISTRITO DE PAUCARTAMBO, PROVINCIA PAUCARTAMBO, D","S/. 435,587.06","S/. 460,571.90",07/12/2020 07:16:30 p.m.
2449092,"MEJORAMIENTO DE LAS CAPACIDADES DE PRODUCCION AGRICOLA EN LAS COMUNIDADES DE CCOLLANA, PUMALLACTA, QUIÑOTA Y PALLPA DEL DISTRITO DE QUIÑOTA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 1,481,298.74","S/. 1,599,383.91",04/10/2021 11:34:27 a.m.
2449097,MEJORAMIENTO DE LOS SERVICIOS DE PROMOTORES PUBLICOS EN EL  DISTRITO DE QUIÑOTA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 1,706,936.03","S/. 2,427,938.45",20/01/2021 09:33:32 p.m.
2449105,MEJORAMIENTO DEL SERVICIO DE PROMOCION CULTURAL Y SOCIAL PARA NIÑOS Y ADOLESCENTES DEL DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 1,948,961.28",S/. 0.00,
2449114,"MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS DE LA OFICINA DE EDUCACIÓN, CULTURA Y DEPORTE DE LA GERENCIA DE DESARROLLO SOCIAL  Y SERVICIOS  DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI -  DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 4,253,518.01","S/. 4,192,606.14",11/02/2022 12:06:00 p.m.
2449135,"RENOVACION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO SECTOR DE UNUTUMA QAQAPATA DE LA LOCALIDAD OCCOBAMBA NORTE DISTRITO DE CHECACUPE, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 32,123.02","S/. 243,928.03",19/08/2020 04:44:19 p.m.
2449140,"CONSTRUCCION DE PROTECCIONES EXTERNAS; EN EL(LA) IE CORONEL FRANCISCO BOLOGNESI - HUAYOPATA EN LA LOCALIDAD AMAYBAMBA, DISTRITO DE HUAYOPATA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 314,393.26","S/. 295,320.45",30/09/2021 09:12:01 a.m.
2449142,MEJORAMIENTO DEL CEMENTERIO DE LA COMUNIDAD CAMPESINA DE LLALLAHUI DEL DISTRITO DE MARANGANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 437,906.96","S/. 446,596.28",24/09/2021 03:49:39 p.m.
2449179,RECUPERACION DE LOS SERVICIOS DE COBERTURA VEGETAL ARBOREA DE LA MICROCUENCA DE CHAUPIMAYO DEL  DISTRITO DE SANTA TERESA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 4,215,422.95","S/. 4,274,711.37",12/08/2020 06:16:51 p.m.
2449195,MEJORAMIENTO Y AMPLIACION DE REDES DE MEDIA Y BAJA TENSIÓN EN LOS CENTROS POBLADOS Y COMUNIDADES  DEL  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 3,201,376.17","S/. 2,826,985.14",01/10/2021 10:43:48 a.m.
2449208,"MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN Y EXPOSICIÓN PARA LA COMPETITIVIDAD DE UNIDADES PRODUCTORAS AGROPECUARIOS, AGROINDUSTRIALES Y GASTRONÓMICOS EN EL  DISTRITO DE CHECACUPE - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO","S/. 1,080,553.00","S/. 1,237,702.15",27/09/2019 04:39:46 p.m.
2449232,CREACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE SEGURIDAD CIUDADANA VECINAL Y COMUNAL EN EL  DISTRITO DE ALTO PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 771,220.97","S/. 778,719.50",05/01/2022 12:21:40 p.m.
2449236,"MEJORAMIENTO DEL SERVICIO INTEGRAL EDUCATIVO, CULTURAL Y DEPORTIVO EN LAS COMUNIDADES DEL  DISTRITO DE ALTO PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO","S/. 3,008,223.00","S/. 3,388,371.92",25/05/2020 10:26:57 a.m.
2449251,"ADQUISICION DE ESMERILADORA O PULIDORA DE LABORATORIO, MÁQUINA CORTADORA, DISPOSITIVO DE SISTEMA DE POSICIONAMIENTO GEOGRAFICO GPS, CÁMARAS DE OPTIMIZACIÓN DE LUZ O DISPOSITIVOS DE VISIÓN, CAMARA DIGITAL, COMPUTADORA DE ESCRITORIO, PANTALLAS, PROCESADORES DE UNIDAD DE PROCESAMIENTO CENTRAL CPU, ESTACIONES DE TRABAJO (PCS, WORKSTATION), PANTALLAS, ANALIZADORES QUÍMICOS, MICROSCOPIO BINOCULAR, MICROSCOPIO TRINOCULAR, EQUIPO DE MEDICIÓN MULTIPRÁMETRO, EQUIPOS DE DEIONIZACIÓN O DESMINERALIZACIÓN, TE","S/. 1,759,149.32","S/. 1,407,254.39",28/12/2021 02:58:34 p.m.
2449262,MEJORAMIENTO DE LOS SERVICIOS DE ESTADIO MUNICIPAL  DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 961,413.60","S/. 1,088,392.36",27/09/2021 08:56:52 a.m.
2449273,MEJORAMIENTO DE LA CAPACIDAD DE PRESTACION DE SERVICIOS TURISTICOS EN LA DIVISION DE PROMOCION DEL TURISMO DE LA MUNICIPALIDAD  DEL  DISTRITO DE LIMATAMBO - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 1,769,138.00","S/. 1,848,573.05",04/10/2021 06:03:16 p.m.
2449274,CREACION DE CAMPO DEPORTIVO PARA MINI FUTBOL CON GRASS SINTÉTICO EN LA C.C. MATINGA DEL DISTRITO DE TARAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 590,911.42","S/. 931,466.83",03/08/2020 04:52:56 a.m.
2449284,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LIMPIEZA PUBLICA  EN EL  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 2,042,120.50","S/. 2,042,120.51",01/10/2020 02:13:47 p.m.
2449322,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS  Y COMPETITIVAS EN LA CRIANZA DE OVINOS Y CAMELIDOS SUDAMERICANOS EN LAS 12 COMUNIDADES DEL  DISTRITO DE POMACANCHI - PROVINCIA DE ACOMAYO - DEPARTAMENTO DE CUSCO,"S/. 589,505.00",S/. 0.00,
2449367,MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN Y PRÁCTICAS DEPORTIVAS PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS  DEL  DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 602,533.08",S/. 0.00,
2449386,CREACION DEL SERVICIOS DE PROTECCIÓN DE CONTRAINUNDACIONES DE AGUAS PLUVIALES EN EL SECTOR DE ACCHUPAMPA DEL DISTRITO DE ACCHA - PROVINCIA DE PARURO - DEPARTAMENTO DE CUSCO,"S/. 1,075,939.45",S/. 0.00,
2449446,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA EN LAS INSTITUCIONES EDUCATIVAS DEL DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 1,365,565.02","S/. 1,365,563.84",06/03/2020 12:01:50 p.m.
