ruc_proveedor,ruc_nombre,tipo_inscripcion,nombre_comercial,fecha_inscripcion,estado_contribuyente,condicion_contribuyente,direccion,actividades
20563884356,INVERSIONES GENERALES ACOR - PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,21/03/2013,ACTIVO,HABIDO,"JR. MACHUPICCHU NRO. 250 (ENTRE CARNICERIA Y BOTICA,FRENTE FRIGORI) CUSCO - LA CONVENCION - SANTA ANA","PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20563894581,GEOMET S.A.C.,SOCIEDAD ANONIMA CERRADA,-,01/04/2013,ACTIVO,HABIDO,MZA. C LOTE. 9 URB. MINISTERIO DE AGRICULTURA (FRENTE DE PARQUE DE LA URBANIZACION) CUSCO - CANCHIS - SICUANI,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20563896796,AMERINKA SAC,SOCIEDAD ANONIMA CERRADA,-,20/01/2015,ACTIVO,HABIDO,JR. JR. PUNO NRO. 210 (945640700) CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20563896877,TELEREDES PERU S.A.C.,SOCIEDAD ANONIMA CERRADA,-,02/04/2013,ACTIVO,HABIDO,JR. ARICA NRO. 109 URB. CERCADO DE SICUANI (TERCER PISO FRENTE AL BANCO DE LA NACION) CUSCO - CANCHIS - SICUANI,PRINCIPAL - 6190 - OTRAS ACTIVIDADES DE TELECOMUNICACIONES
20563896958,FAIR INGENIEROS S.A.C.,SOCIEDAD ANONIMA CERRADA,FAIR INGS. S.A.C,02/04/2013,ACTIVO,HABIDO,AV. TOMASA TTITO CONDEMAYTA NRO. 1721 (FRENTE A ESTADIO DE PARQUE ZONAL) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 3311 - REPARACION DE PRODUCTOS ELABORADOS DE METAL
20563907402,IMMKA S.R.L.,SOC.COM.RESPONS. LTDA,-,10/04/2013,ACTIVO,HABIDO,AV. LA MARINA NRO. S/N (BR SOL NACIENTE ESQ CALLE ROMAN PTA VERD) CUSCO - ESPINAR - ESPINAR,PRINCIPAL - 2511 - FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL
20563908476,INVERSIONES GASOIL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - INVERSIONES GASOIL E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,10/04/2013,ACTIVO,HABIDO,AV. CIRCUNVALACION MZA. 10 LOTE. 16 A.H. MONTERRICO (A MEDIA ANTES DE VOLTEAR AL GRAN DORADO) MADRE DE DIOS - TAMBOPATA - TAMBOPATA,"PRINCIPAL - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS"
20563918358,SERVICIOS GENERALES CONCHA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - S.G CONCHA E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,17/04/2013,ACTIVO,HABIDO,CAL.TECTE NRO. 388B (OF.206 2DO PISO 11AM-4PM CEVICH MARUCHI) CUSCO - CUSCO - CUSCO,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20563926709,INVERSIONES JAYVIC EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - INJAY E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,23/04/2013,ACTIVO,HABIDO,NRO. S/N WICHAYPAMPA (LOTE Z1 MZA 7 VIA PRINCIPAL 2CDRS D PTE) APURIMAC - COTABAMBAS - CHALLHUAHUACHO,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20563940795,CORPORACION CEIMCO S.A.C.,SOCIEDAD ANONIMA CERRADA,-,30/04/2013,ACTIVO,HABIDO,JR. 8 DE SETIEMBRE NRO. S/N (AS ARTESANAL MZ B LOTE 12 A 2 CDRAS POS) CUSCO - CANCHIS - SICUANI,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20563949661,INVERSIONES FERRETERAS PAYVI E.I.R.L. - FERPAYVI E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,08/05/2013,ACTIVO,HABIDO,AV. EVITAMIENTO LOTE. A URB. UVIMA III (COST. JARDIN GUADALUPE C3P CELESTE BLANC) CUSCO - CUSCO - SAN SEBASTIAN,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20563958147,PROVEEDORES LA INMACULADA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,15/05/2013,ACTIVO,HABIDO,CAR.LAS BAMBAS NRO. S/N C.C. TACRARA (INTERSEC CAMINO HERRADURA COPORAQUE-ESPI) CUSCO - ESPINAR - COPORAQUE,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20563963141,PIEDRAS & LAJAS CUSCO S.A.C,SOCIEDAD ANONIMA CERRADA,-,17/05/2013,ACTIVO,HABIDO,MZA. A LOTE. 04 APV. LOS MAIZALES (10M FINAL ET ANDINO EN CHIMPAHUAYLLA) CUSCO - CUSCO - SAN JERONIMO,"PRINCIPAL - 2396 - CORTE, TALLA Y ACABADO DE LA PIEDRA"
20563965861,IMPORTACION RENTA DE MAQUINARIAS DE CONSTRUCCION SOCIEDAD ANONIMA CERRADA - IMAQ S.A.C.,SOCIEDAD ANONIMA CERRADA,-,20/05/2013,ACTIVO,HABIDO,JR. LIBERTAD MZA. 4-H LOTE. 8 URB. CERCADO (AV. MADRE DIOS CON LIBERTAD) MADRE DE DIOS - TAMBOPATA - TAMBOPATA,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20563987082,CORPORACION INNOVA TOTAL SOCIEDAD ANONIMA CERRADA-CORPORACION INNOVA TOTAL S.A.C.,SOCIEDAD ANONIMA CERRADA,-,05/06/2013,ACTIVO,HABIDO,KM. 18 CARRETERA CUSCO SICUANI (1 KM ANTES DE OROPESA PISTA PRINCIPAL) CUSCO - QUISPICANCHI - OROPESA,PRINCIPAL - 2592 - TRATAMIENTO Y REVESTIMIENTO DE METALES; MAQUINADO
20563994704,MODERNIDAD Y ESTILO CONSULTORES E.I.R.L. - M Y E CONSULTORES E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,10/02/2016,ACTIVO,HABIDO,AV. CONFRATERNIDAD NRO. 426 INT. A (A UNOS METROS DEL CC CONFRATERNIDAD) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20564000010,E.J.C. SERVICIOS GENERALES E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,13/06/2013,ACTIVO,HABIDO,AV. LAZARO CARRILLO NRO. 113 OTR. ANDAHUAYLAS (AL COSTADO DE LA AGENCIA APURIMENO) APURIMAC - ANDAHUAYLAS - ANDAHUAYLAS,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20564007707,GM PROVEEDORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,21/08/2018,ACTIVO,HABIDO,CAL.CHAVES NRO. S/N URB. MA CUSCO - CANCHIS - SICUANI,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20564013693,GRUPO CONSTRUCTORA DEZAC EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,26/06/2013,ACTIVO,HABIDO,PRO.SICLLAPATA MZA. B LOTE. 14 (SUBIR X CALLE INTI RAYME 3ER Y 4TO PARAD) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20564017842,ANELWA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-ANELWA E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,02/07/2013,ACTIVO,HABIDO,AV. GARCILAZO NRO. S/N (2CDRAS DETRAS DE MUNICIPIO FAM ALEGRIA) CUSCO - URUBAMBA - YUCAY,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20564022412,INVERSIONES FLODAR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,05/07/2013,ACTIVO,HABIDO,JR. ALTO URUBAMBA MZA. E LOTE. 9 (FRENTE AL PARQUE DE LA BANDERA) CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20564029859,INVERSIONES WINANAPAQ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INV. WINANAPAQ S.R.L.,SOC.COM.RESPONS. LTDA,-,12/07/2013,ACTIVO,HABIDO,AV. PROLONGACION CUSCO NRO. 494 (NRO 494LC CTDO I.S.T. T.AMARU PTA NARANJ) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 4690 - VENTA AL POR MAYOR NO ESPECIALIZADA
20564048217,GRIFO GASOIL SOCIEDAD ANONIMA CERRADA- GRIFO GASOIL S.A.C.,SOCIEDAD ANONIMA CERRADA,GASOIL,30/07/2013,ACTIVO,HABIDO,CAR.CUSCO-OROPESA- KM. 20 FND. FUNDO EL ROSEDAL (FRENTE TECNOCUSCO CTERA PRINC) CUSCO - QUISPICANCHI - OROPESA,"PRINCIPAL - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS"
20564050386,ASOCIACION RURAL VIAL APUKCANAHUAY,ASOCIACION,-,01/08/2013,ACTIVO,HABIDO,NRO. S/N URB. GALLITO DE LAS ROCAS (FRENTE CARPINTERIA FAM QUISPE CHAINA) CUSCO - PAUCARTAMBO - KOSNIPATA,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20564060268,ASOCIACION RURAL VIAL LOS HALCONES DE QUISPICANCHI-A.R.V LOS HALCONES DE QUISPICANCHI,ASOCIACION,-,09/08/2013,ACTIVO,HABIDO,MZA. B LOTE. 5 A.V. LA PERLA (SR.JULIAN CONDORI 3CDRS POLLERIA CANTUTA) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 9499 - ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.
20564061159,INVERSIONES MACURANI E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,10/08/2013,ACTIVO,HABIDO,----CARRET.CUSCO LIVITACA NRO. S/N SEC. YURACCASA (ENTRADA DE LIVITACA GRIFO EN CONSTRUCCIO) CUSCO - CHUMBIVILCAS - LIVITACA,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20564062635,INDUSTRIAS LUNA ELECTRIC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,12/08/2013,ACTIVO,HABIDO,MZA. D LOTE. 3 URB. EL OVALO (FRENTE PARQUE URPICHA PUERTAS VERDES) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 2410 - INDUSTRIAS BASICAS DE HIERRO Y ACERO
20564068323,MULTISERVICIOS E INVERSIONES METALSUR E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,15/08/2013,ACTIVO,HABIDO,AV. HUAYRUROPATA NRO. 1623 (DETRAS DEL COLISEO FRENTE A TECNORIEGO) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 3311 - REPARACION DE PRODUCTOS ELABORADOS DE METAL
20564070221,JAMES & CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - JAMES & CONTRATISTAS E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,19/08/2013,ACTIVO,HABIDO,NRO. S/N C.P. SAN PABLO (FAMILIA ACURIO A 5 MINUTOS DE SANTA MARI) CUSCO - LA CONVENCION - HUAYOPATA,"PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20564076938,TECNO ANDES GROUP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,23/08/2013,ACTIVO,HABIDO,JR. MACHUPICCHU NRO. 318 (A 1 CDRA DE MERCADO MARACANA C2P CELESTE) CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 4620 - VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS
20564084876,CORPORACION DAIR SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,02/09/2013,ACTIVO,HABIDO,AV. HUAYRUROPATA NRO. 913 CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 2392 - FABRICACION DE MATERIALES DE CONSTRUCCION DE ARCILLA
20564095568,INVERSIONES MANALU SOCIEDAD ANONIMA CERRADA-INVERSIONES MANALU S.A.C.,SOCIEDAD ANONIMA CERRADA,-,11/09/2013,SUSPENSION TEMPORAL,HABIDO,MZA. G LOTE. 1 P.J. GENERAL OLLANTA (4CASAS ABAJO DE GAS CASA HOGAR) CUSCO - CUSCO - SANTIAGO,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20564097854,RDVE CONSTRUCTORES SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,13/09/2013,ACTIVO,HABIDO,MZA. E LOTE. 5 URB. LUCREPATA (ENCIMA DE SAGUAN DEL CIELO) CUSCO - CUSCO - CUSCO,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20564109291,INVERSIONES Y GRUPO QORI S.R.L,SOC.COM.RESPONS. LTDA,-,24/09/2013,ACTIVO,HABIDO,----SANTO TOMAS NRO. S/N (COSTADO GRADERIA ROJA FAM MENDOZA DIAZ) CUSCO - CHUMBIVILCAS - SANTO TOMAS,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20564111270,SHALO EQUIPOS & CONSTRUCCION SOCIEDAD ANONIMA CERRADA - SHALO S.A.C.,SOCIEDAD ANONIMA CERRADA,-,25/09/2013,ACTIVO,HABIDO,CAL.QUISPIQUILLA GRANDE LOTE. S/N APV. QUISPIQUILLA GRANDE CUSCO - CUSCO - SAN SEBASTIAN,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20564123014,GRUPO SHARMELY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GRUPO SHARMELY E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,09/10/2013,ACTIVO,HABIDO,CAL.PRINCIPAL NRO. S/N SEC. HUACARPAY (COSTADO DE CAPILLA VIRGEN DE LAS MERCEDE) CUSCO - QUISPICANCHI - LUCRE,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20564127869,TECNOSOLUTION EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - TECNOSOLUTION E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,14/10/2013,ACTIVO,HABIDO,CAL.QUISCAPATA NRO. 440 (A MEDIA CDRA DE LA PLAZOLETA SANTIAGO) CUSCO - CUSCO - SANTIAGO,"PRINCIPAL - 4741 - VENTA AL POR MENOR DE ORDENADORES, EQUIPO PERIFERICO, PROGRAMA DE INFORM. Y EQU. DE TELEC. EN COMERCIOS ESPECIALIZADOS"
20564128911,APACHE INVERSIONES Y MULTISERVICIOS E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,27/03/2015,ACTIVO,HABIDO,AV. HUAYRUROPATA NRO. 1613 CUSCO - CUSCO - WANCHAQ,"PRINCIPAL - 4772 - VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS, COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS"
0556212529,,,,,,,,
10002397248,,,,,,,,
10004912557,,,,,,,,
10015526594,,,,,,,,
10026152955,,,,,,,,
10026464931,,,,,,,,
10027760151,,,,,,,,
10027827883,,,,,,,,
10028234045,,,,,,,,
10028395871,,,,,,,,
10028453278,,,,,,,,
10028454380,,,,,,,,
10028693210,,,,,,,,
10028716287,,,,,,,,
10028879976,,,,,,,,
10036568505,,,,,,,,
10036570305,,,,,,,,
10036744583,,,,,,,,
10036836569,,,,,,,,
10038363307,,,,,,,,
10038877653,,,,,,,,
10038971099,,,,,,,,
10050716606,,,,,,,,
10053657252,,,,,,,,
10056408865,,,,,,,,
10069900262,,,,,,,,
10072573817,,,,,,,,
10074063239,,,,,,,,
10074170337,,,,,,,,
10074537010,,,,,,,,
10075504557,,,,,,,,
10078606008,,,,,,,,
10078912281,,,,,,,,
10090325073,,,,,,,,
10093011851,,,,,,,,
10094738160,,,,,,,,
10095103290,,,,,,,,
10096524191,,,,,,,,
10099752888,,,,,,,,
10100509747,,,,,,,,
10106025181,,,,,,,,
10106514408,,,,,,,,
10156475756,,,,,,,,
10164482460,,,,,,,,
10164604425,,,,,,,,
10166208845,,,,,,,,
10166241141,,,,,,,,
10166302671,,,,,,,,
10166396846,,,,,,,,
10166420330,,,,,,,,
10167160196,,,,,,,,
10167692635,,,,,,,,
10167932202,,,,,,,,
10175386411,,,,,,,,
10178077762,,,,,,,,
10181726640,,,,,,,,
10181995110,,,,,,,,
10192273388,,,,,,,,
10200027987,,,,,,,,
10209660526,,,,,,,,
10215323744,,,,,,,,
10215323752,,,,,,,,
10225148657,,,,,,,,
10232070221,,,,,,,,
10238267655,,,,,,,,
10238337912,,,,,,,,
10238364006,,,,,,,,
10238532766,,,,,,,,
10238561227,,,,,,,,
10238603396,,,,,,,,
10238833561,,,,,,,,
10238858955,,,,,,,,
10239167271,,,,,,,,
10239302691,,,,,,,,
10239663392,,,,,,,,
10239706156,,,,,,,,
10239769476,,,,,,,,
10239807106,,,,,,,,
10239861313,,,,,,,,
10239865254,,,,,,,,
10239868393,,,,,,,,
10239928779,,,,,,,,
10239934990,,,,,,,,
10239962993,,,,,,,,
10246828607,,,,,,,,
10247161711,,,,,,,,
10247169909,,,,,,,,
10248070612,,,,,,,,
10249479930,,,,,,,,
10249943199,,,,,,,,
10249951671,,,,,,,,
10250033635,,,,,,,,
10251274571,,,,,,,,
10251813316,,,,,,,,
10251820738,,,,,,,,
10252181992,,,,,,,,
10257861363,,,,,,,,
10266418898,,,,,,,,
10271678946,,,,,,,,
10272747551,,,,,,,,
10282707069,,,,,,,,
10282861491,,,,,,,,
10282940707,,,,,,,,
10287040747,,,,,,,,
10311879613,,,,,,,,
10325433065,,,,,,,,
10327322929,,,,,,,,
10400803817,,,,,,,,
10401580510,,,,,,,,
10402779263,,,,,,,,
10402942857,,,,,,,,
10403827130,,,,,,,,
10404257302,,,,,,,,
10404422443,,,,,,,,
10404919933,,,,,,,,
10406523182,,,,,,,,
10406923601,,,,,,,,
10407240362,,,,,,,,
10407941468,,,,,,,,
10408822560,,,,,,,,
10409317176,,,,,,,,
10409448696,,,,,,,,
10409653346,,,,,,,,
10410115561,,,,,,,,
10410155911,,,,,,,,
10410279041,,,,,,,,
10411405384,,,,,,,,
10411651172,,,,,,,,
10412014575,,,,,,,,
10413026208,,,,,,,,
10413114344,,,,,,,,
10413152556,,,,,,,,
10413179616,,,,,,,,
10413606921,,,,,,,,
10414586576,,,,,,,,
10414732122,,,,,,,,
10414951452,,,,,,,,
10415290913,,,,,,,,
10416105788,,,,,,,,
10416152778,,,,,,,,
10417464510,,,,,,,,
10417846668,,,,,,,,
10418499414,,,,,,,,
10418687946,,,,,,,,
10419556667,,,,,,,,
10420325946,,,,,,,,
10420354806,,,,,,,,
10421660919,,,,,,,,
10423048714,,,,,,,,
10423214789,,,,,,,,
10423450041,,,,,,,,
10424384289,,,,,,,,
10424775288,,,,,,,,
10425495092,,,,,,,,
10427543221,,,,,,,,
10428148334,,,,,,,,
10428757918,,,,,,,,
10428943738,,,,,,,,
10429227131,,,,,,,,
10430605971,,,,,,,,
10431452052,,,,,,,,
10432778466,,,,,,,,
10433158275,,,,,,,,
10433217476,,,,,,,,
10433496839,,,,,,,,
10434246691,,,,,,,,
10434652095,,,,,,,,
10435727048,,,,,,,,
10435904993,,,,,,,,
10436879704,,,,,,,,
10437589122,,,,,,,,
10437725123,,,,,,,,
10438431034,,,,,,,,
10441426955,,,,,,,,
10441870791,,,,,,,,
10443488460,,,,,,,,
10444519032,,,,,,,,
10444531857,,,,,,,,
10445128339,,,,,,,,
10445950314,,,,,,,,
10447274219,,,,,,,,
10447861050,,,,,,,,
10448235039,,,,,,,,
10448729295,,,,,,,,
10448921854,,,,,,,,
10448951478,,,,,,,,
10451639795,,,,,,,,
10453167122,,,,,,,,
10454842681,,,,,,,,
10458498763,,,,,,,,
10458736214,,,,,,,,
10463379616,,,,,,,,
10463395905,,,,,,,,
10465952381,,,,,,,,
10466876173,,,,,,,,
10468097279,,,,,,,,
10469465158,,,,,,,,
10472752575,,,,,,,,
10473259970,,,,,,,,
10475851531,,,,,,,,
10477805006,,,,,,,,
10483244709,,,,,,,,
10483399443,,,,,,,,
10488071004,,,,,,,,
10701163694,,,,,,,,
10729380283,,,,,,,,
10733143580,,,,,,,,
10738588750,,,,,,,,
10763017023,,,,,,,,
10773340124,,,,,,,,
10800247808,,,,,,,,
10804852374,,,,,,,,
15442644711,,,,,,,,
20100073057,,,,,,,,
20100995108,,,,,,,,
20101633820,,,,,,,,
20101884407,,,,,,,,
20103639426,,,,,,,,
20105349921,,,,,,,,
20112860381,,,,,,,,
20113596806,,,,,,,,
20115293568,,,,,,,,
20126101652,,,,,,,,
20131253258,,,,,,,,
20131694548,,,,,,,,
20153302104,,,,,,,,
20170652976,,,,,,,,
20205328662,,,,,,,,
20207951316,,,,,,,,
20220199968,,,,,,,,
20221259581,,,,,,,,
20276283970,,,,,,,,
20277393779,,,,,,,,
20305805832,,,,,,,,
20311439856,,,,,,,,
20316313516,,,,,,,,
20317885793,,,,,,,,
20337787755,,,,,,,,
20339480932,,,,,,,,
20356755589,,,,,,,,
20357499691,,,,,,,,
20358663886,,,,,,,,
20363389890,,,,,,,,
20388839415,,,,,,,,
20392453882,,,,,,,,
20393345188,,,,,,,,
20398211414,,,,,,,,
20398367261,,,,,,,,
20399273146,,,,,,,,
20399954682,,,,,,,,
20406406653,,,,,,,,
20408018804,,,,,,,,
20409265937,,,,,,,,
20439639700,,,,,,,,
20440577947,,,,,,,,
20441821221,,,,,,,,
20442737640,,,,,,,,
20448605541,,,,,,,,
20448697569,,,,,,,,
20449343965,,,,,,,,
20449441118,,,,,,,,
20450515010,,,,,,,,
20450604381,,,,,,,,
20450632598,,,,,,,,
20450651541,,,,,,,,
20450666735,,,,,,,,
20450751503,,,,,,,,
20450759075,,,,,,,,
20450781755,,,,,,,,
20450793681,,,,,,,,
20452589711,,,,,,,,
20454094221,,,,,,,,
20454279515,,,,,,,,
20454784082,,,,,,,,
20454838514,,,,,,,,
20455005869,,,,,,,,
20455916209,,,,,,,,
20456149139,,,,,,,,
20471331733,,,,,,,,
20471742792,,,,,,,,
20473645662,,,,,,,,
20473929261,,,,,,,,
20474765343,,,,,,,,
20477314709,,,,,,,,
20477673423,,,,,,,,
20478099241,,,,,,,,
20478200651,,,,,,,,
20479683728,,,,,,,,
20480134142,,,,,,,,
20480682948,,,,,,,,
20480696906,,,,,,,,
20481060720,,,,,,,,
20481368341,,,,,,,,
20482153276,,,,,,,,
20482299564,,,,,,,,
20482530592,,,,,,,,
20482775609,,,,,,,,
20482849904,,,,,,,,
20483289384,,,,,,,,
20483293730,,,,,,,,
20483778075,,,,,,,,
20483840641,,,,,,,,
20483851171,,,,,,,,
20483995254,,,,,,,,
20484026743,,,,,,,,
20484034762,,,,,,,,
20484036625,,,,,,,,
20484044644,,,,,,,,
20484222330,,,,,,,,
20484222844,,,,,,,,
20486474131,,,,,,,,
20487167925,,,,,,,,
20487503542,,,,,,,,
20487535231,,,,,,,,
20487622801,,,,,,,,
20487738264,,,,,,,,
20487753573,,,,,,,,
20487772365,,,,,,,,
20487828506,,,,,,,,
20487909336,,,,,,,,
20488083105,,,,,,,,
20488092601,,,,,,,,
20488496442,,,,,,,,
20489585325,,,,,,,,
20489962641,,,,,,,,
20489980542,,,,,,,,
20489999219,,,,,,,,
20490015257,,,,,,,,
20490032852,,,,,,,,
20490057928,,,,,,,,
20490114077,,,,,,,,
20490152599,,,,,,,,
20490198076,,,,,,,,
20490207750,,,,,,,,
20490229214,,,,,,,,
20490235613,,,,,,,,
20490267221,,,,,,,,
20490342452,,,,,,,,
20490348574,,,,,,,,
20490355431,,,,,,,,
20490402293,,,,,,,,
20490422219,,,,,,,,
20490451235,,,,,,,,
20490656554,,,,,,,,
20490680188,,,,,,,,
20490687271,,,,,,,,
20490729969,,,,,,,,
20490736744,,,,,,,,
20490744500,,,,,,,,
20490804502,,,,,,,,
20490804685,,,,,,,,
20490821181,,,,,,,,
20490879189,,,,,,,,
20490893254,,,,,,,,
20490918001,,,,,,,,
20490931521,,,,,,,,
20490932250,,,,,,,,
20490989529,,,,,,,,
20490992406,,,,,,,,
20491011808,,,,,,,,
20491082730,,,,,,,,
20491092298,,,,,,,,
20491172054,,,,,,,,
20491656761,,,,,,,,
20491993171,,,,,,,,
20492677206,,,,,,,,
20492822141,,,,,,,,
20494101662,,,,,,,,
20494713943,,,,,,,,
20494948584,,,,,,,,
20495194940,,,,,,,,
20495197299,,,,,,,,
20495792171,,,,,,,,
20496155158,,,,,,,,
20501881083,,,,,,,,
20502322711,,,,,,,,
20503919908,,,,,,,,
20503949301,,,,,,,,
20504688365,,,,,,,,
20504779166,,,,,,,,
20504874401,,,,,,,,
20505096721,,,,,,,,
20506370346,,,,,,,,
20506535876,,,,,,,,
20506559201,,,,,,,,
20506774862,,,,,,,,
